,from,to,cost
7627,52,114,23.935064827250773
7628,52,115,21.99804289979015
7629,52,116,29.280287112109743
7630,52,117,26.136289101949245
7631,52,118,22.50998874182195
7632,52,119,28.647091816686657
7633,52,120,30.89631314328302
7634,52,121,26.31897808227451
7635,52,122,30.630780623175006
7636,52,123,41.653150257221846
7637,52,124,40.87602852231603
7638,52,125,41.6373938304892
7639,52,126,43.88379371995146
7640,52,127,43.09761886618201
7641,52,128,45.47584718635915
7642,52,129,44.777186680546734
7643,52,130,47.535646545867266
7644,52,131,47.405009709173676
7645,52,132,44.70578361161807
7646,52,133,41.78051541426159
7647,52,134,39.48143435810356
7648,52,135,37.727987397285624
7649,52,136,38.029431688332416
7650,52,137,36.9031801808913
7651,52,138,36.72119564043334
7652,52,139,35.932365427690726
7653,52,140,36.6230596235938
7654,52,141,37.207794912913684
7655,52,142,34.7436968819778
7656,52,143,33.69603991067568
7657,52,144,34.6390630597115
7658,52,145,32.59468261564215
7659,52,146,43.863146314076424
7660,52,147,42.0415190644933
7661,52,148,41.15705003216712
7662,52,149,34.02384617555224
7663,52,150,37.52019362094628
7664,52,151,34.66336641119715
7665,52,152,34.803922229485565
7666,52,153,36.68657858581801
7667,52,154,36.944773310252216
7668,52,155,36.64742518148911
7669,52,156,34.54500194441466
7670,52,157,42.70744535652285
7671,52,158,42.49416923384583
7672,52,159,46.89688012222089
7673,52,160,44.60165972341588
7674,52,161,44.661105332001114
7675,52,162,44.31845107418865
7676,52,163,40.387072234345396
7677,52,164,40.114256796598305
7678,52,165,40.12579212728276
7679,52,166,38.66891150785652
7680,52,167,38.45971326149246
7681,52,168,39.09232215533779
7682,52,169,35.98771976668488
7683,52,170,34.13697114265338
7684,52,171,31.57285673022312
7685,53,54,10.969481998745248
7686,53,55,4.062447039551195
7687,53,56,26.772014635064128
7688,53,57,28.142005409113757
7689,53,58,29.869004011348903
7690,53,59,25.6963978507076
7691,53,60,26.96299558179776
7692,53,61,28.208092447929705
7693,53,62,30.215597930109052
7694,53,63,32.04612563580084
7695,53,64,28.482328471034478
7696,53,65,30.64686243878434
7697,53,66,33.303785532303166
7698,53,67,31.935905550402822
7699,53,68,32.71798455252914
7700,53,69,36.64576337092641
7701,53,70,33.08048873100035
7702,53,71,36.446841382572565
7703,53,72,33.9006331573168
7704,53,73,31.769885633726748
7705,53,74,34.75725027606964
7706,53,75,34.787157119321236
7707,53,76,30.152510522976836
7708,53,77,30.01350268060467
7709,53,78,28.173502028180994
7710,53,79,36.19606029358072
7711,53,80,19.836471157836904
7712,53,81,22.248652743317546
7713,53,82,22.392504536831847
7714,53,83,20.62973493569932
7715,53,84,23.63734868537624
7716,53,85,21.32408071325743
7717,53,86,12.71864157116749
7718,53,87,15.542706401703207
7719,53,88,11.242126522903146
7720,53,89,14.365344753055908
7721,53,90,16.54087154912223
7722,53,91,19.337603632249895
7723,53,92,21.160164843545104
7724,53,93,7.3883623296938
7725,53,94,14.424356823372156
7726,53,95,16.067196433056328
7727,53,96,17.459230432985382
7728,53,97,15.818710799451825
7729,53,98,10.739031271026748
7730,53,99,11.987651775919852
7731,53,100,15.096577163246149
7732,53,101,12.832597216001032
7733,53,102,12.004683333883365
7734,53,103,10.245941374941385
7735,53,104,8.835203302952536
7736,53,105,17.29892684305281
7737,53,106,17.63147795781241
7738,53,107,12.67687428965797
7739,53,108,12.526275250892837
7740,53,109,14.153026886761182
7741,53,110,13.635934166128566
7742,53,111,9.038890711195098
7743,53,112,14.766547794631895
7744,53,113,12.91561660699913
7745,53,114,11.089829295762696
7746,53,115,9.995381328809541
7747,53,116,17.345310445075945
7748,53,117,16.399665548475976
7749,53,118,14.84842116342791
7750,53,119,18.152257545344337
7751,53,120,18.4604872212375
7752,53,121,13.912280509182219
7753,53,122,19.945991557326035
7754,53,123,28.907358384110776
7755,53,124,28.29799372179796
7756,53,125,28.59640824622322
7757,53,126,31.028481776907597
7758,53,127,30.586776777129625
7759,53,128,32.817240924542155
7760,53,129,32.37005153738765
7761,53,130,35.41318772415494
7762,53,131,35.04005698767321
7763,53,132,32.67463276235792
7764,53,133,29.612336928875585
7765,53,134,27.307329633356833
7766,53,135,25.009089658593158
7767,53,136,25.04807798227913
7768,53,137,23.822454642067644
7769,53,138,23.788216459290375
7770,53,139,23.237480265112872
7771,53,140,24.16452233494817
7772,53,141,24.925684007750124
7773,53,142,21.72687100390944
7774,53,143,21.00131314418506
7775,53,144,22.21374705984735
7776,53,145,20.29070060012423
7777,53,146,32.84487015678835
7778,53,147,30.866558947295037
7779,53,148,30.757754599081
7780,53,149,23.30201002493266
7781,53,150,25.670415030634466
7782,53,151,23.183449334995675
7783,53,152,23.553380235719743
7784,53,153,24.988633012890723
7785,53,154,25.59414698671747
7786,53,155,25.639381694025367
7787,53,156,22.825363016642978
7788,53,157,32.461413840706605
7789,53,158,30.906511065060695
7790,53,159,35.199297562184505
7791,53,160,32.87765505126652
7792,53,161,33.09244847224112
7793,53,162,32.99170816460132
7794,53,163,28.677200346686977
7795,53,164,28.760269003610283
7796,53,165,29.295808417925006
7797,53,166,27.03269963605392
7798,53,167,27.540580499224383
7799,53,168,30.59185574726337
7800,53,169,27.761399212875723
7801,53,170,25.306775940522165
7802,53,171,24.028365302502365
7803,54,55,7.007869283069924
7804,54,56,37.6380224466725
7805,54,57,39.04901053826637
7806,54,58,40.78613794237667
7807,54,59,36.50513425373627
7808,54,60,37.75016274331178
7809,54,61,39.06614820072113
7810,54,62,41.09329231176813
7811,54,63,42.93347153927111
7812,54,64,39.2575199894784
7813,54,65,41.433596017551174
7814,54,66,43.96432093455574
7815,54,67,42.6599938756805
7816,54,68,43.665759594126946
7817,54,69,47.067403355112226
7818,54,70,43.51558192050263
7819,54,71,47.30213839633798
7820,54,72,44.76711291776245
7821,54,73,42.687491821430335
7822,54,74,45.54981609150854
7823,54,75,45.75044340933861
7824,54,76,40.85716046281392
7825,54,77,40.61032859150674
7826,54,78,38.851363623865524
7827,54,79,46.92540697416155
7828,54,80,30.269594839280078
7829,54,81,32.869752776764905
7830,54,82,32.86822356037098
7831,54,83,30.94707450772873
7832,54,84,34.20727029343077
7833,54,85,31.8831066444605
7834,54,86,22.949785937846418
7835,54,87,23.72840330497886
7836,54,88,18.24686359928007
7837,54,89,24.269548876496955
7838,54,90,26.373541784247006
7839,54,91,27.832532538483115
7840,54,92,29.64561074187335
7841,54,93,15.383396295159045
7842,54,94,21.70594286190829
7843,54,95,26.20139029161392
7844,54,96,25.886934546479285
7845,54,97,24.733105275991875
7846,54,98,16.645469503799966
7847,54,99,21.3876785017682
7848,54,100,24.453205064771073
7849,54,101,22.63803332335527
7850,54,102,20.291758847568996
7851,54,103,18.324777518184966
7852,54,104,17.59777986047107
7853,54,105,26.70681725935218
7854,54,106,27.97903762229594
7855,54,107,18.29305802568557
7856,54,108,16.521584828058437
7857,54,109,23.031407848398878
7858,54,110,21.898603758027757
7859,54,111,16.234087242703435
7860,54,112,20.56116776248784
7861,54,113,20.039817465860732
7862,54,114,21.138286142155955
7863,54,115,19.106868191703104
7864,54,116,26.34810386999208
7865,54,117,23.155535422095205
7866,54,118,19.57044346253442
7867,54,119,25.665631719195062
7868,54,120,28.005762063515558
7869,54,121,23.44231143994533
7870,54,122,27.649872580087933
7871,54,123,38.783309036666054
7872,54,124,37.98252027550664
7873,54,125,38.829291236614715
7874,54,126,41.03046330762179
7875,54,127,40.19267059936968
7876,54,128,42.58762748857029
7877,54,129,41.85866084205324
7878,54,130,44.58975778088444
7879,54,131,44.479643956901484
7880,54,132,41.75594342590943
7881,54,133,38.84342149770382
7882,54,134,36.547622329848025
7883,54,135,34.860174955304885
7884,54,136,35.212281889117975
7885,54,137,34.11422163136727
7886,54,138,33.89551392852011
7887,54,139,33.064281570737975
7888,54,140,33.721690503948366
7889,54,141,34.286856889391736
7890,54,142,31.942121738358367
7891,54,143,30.833027463224383
7892,54,144,31.737832889445695
7893,54,145,29.685156055801546
7894,54,146,40.88137392129226
7895,54,147,39.06172249235439
7896,54,148,38.17780533118938
7897,54,149,31.042028997510954
7898,54,150,34.56673733988394
7899,54,151,31.696281761697396
7900,54,152,31.829551563653908
7901,54,153,33.72626991160511
7902,54,154,33.971312969046174
7903,54,155,33.667295274433286
7904,54,156,31.588575602878866
7905,54,157,39.7315805745036
7906,54,158,39.52420388670713
7907,54,159,43.928404712948875
7908,54,160,41.6356011879014
7909,54,161,41.68923170751903
7910,54,162,41.34046228107439
7911,54,163,37.42356000873096
7912,54,164,37.138777392313685
7913,54,165,37.14363161342748
7914,54,166,35.70378090077779
7915,54,167,35.4781585820295
7916,54,168,36.182622593308146
7917,54,169,33.085492914353345
7918,54,170,31.197470572917588
7919,54,171,28.695836293516557
7920,55,56,30.834089609832883
7921,55,57,32.19968646520376
7922,55,58,33.924261877698
7923,55,59,29.757570762133447
7924,55,60,31.02279425306038
7925,55,61,32.27037510883621
7926,55,62,34.27677956945702
7927,55,63,36.106256581357
7928,55,64,32.54133203304857
7929,55,65,34.70708722592565
7930,55,66,37.34943626737044
7931,55,67,35.99008111214168
7932,55,68,36.76053362768763
7933,55,69,40.646765402535856
7934,55,70,37.08221939278229
7935,55,71,40.50897882378042
7936,55,72,37.96235873351586
7937,55,73,35.82476059254342
7938,55,74,38.81822125553793
7939,55,75,38.81443849611319
7940,55,76,34.20372435328139
7941,55,77,34.04693649821435
7942,55,78,32.22012091523501
7943,55,79,40.251614531568606
7944,55,80,23.822735819532205
7945,55,81,26.281789082334946
7946,55,82,26.393484083004676
7947,55,83,24.586330708229095
7948,55,84,27.661142053627252
7949,55,85,25.343178807831254
7950,55,86,16.61973662513431
7951,55,87,18.69270822398816
7952,55,88,13.763966502147069
7953,55,89,18.163660032249336
7954,55,90,20.328763711582063
7955,55,91,22.660260055408994
7956,55,92,24.497172307081634
7957,55,93,10.168746765589578
7958,55,94,17.178125972922388
7959,55,95,19.953846569795132
7960,55,96,20.734010476250376
7961,55,97,19.260773795377794
7962,55,98,12.732160221555448
7963,55,99,15.568208341268802
7964,55,100,18.699665251482337
7965,55,101,16.58173537342488
7966,55,102,15.119631386585478
7967,55,103,13.212507160795456
7968,55,104,12.063128640540898
7969,55,105,20.941305614375874
7970,55,106,21.589252358976278
7971,55,107,14.64952192239534
7972,55,108,13.77819985100321
7973,55,109,17.557653495134286
7974,55,110,16.7799560611541
7975,55,111,11.531149793008717
7976,55,112,16.905186793148797
7977,55,113,15.556420802879169
7978,55,114,14.91300350109713
7979,55,115,13.415751174908554
7980,55,116,20.838353508508476
7981,55,117,18.98676006260534
7982,55,118,16.537936648617837
7983,55,119,21.079468017222865
7984,55,120,22.160313396763755
7985,55,121,17.56849873722838
7986,55,122,22.974199981751397
7987,55,123,32.754095325780604
7988,55,124,32.084854852920074
7989,55,125,32.543862267182895
7990,55,126,34.91591922768035
7991,55,127,34.355010541781716
7992,55,128,36.64031448888379
7993,55,129,36.1060420259144
7994,55,130,39.057869207674344
7995,55,131,38.76683930715229
7996,55,132,36.28092571807809
7997,55,133,33.25784307371614
7998,55,134,30.94751138375023
7999,55,135,28.83863016074007
8000,55,136,28.97085534303386
8001,55,137,27.77828611907312
8002,55,138,27.691917623549696
8003,55,139,27.053917365037048
8004,55,140,27.897218006901443
8005,55,141,28.596476045286828
8006,55,142,25.657059868869688
8007,55,143,24.811107908687042
8008,55,144,25.927031700788817
8009,55,145,23.9492163415397
8010,55,146,36.09750251431397
8011,55,147,34.16489624135087
8012,55,148,33.78047960056939
8013,55,149,26.38234828253714
8014,55,150,29.18612351885055
8015,55,151,26.547258088386766
8016,55,152,26.833983418378764
8017,55,153,28.444996057952288
8018,55,154,28.92625904540486
8019,55,155,28.845885870451895
8020,55,156,26.2768118203048
8021,55,157,35.44101906423187
8022,55,158,34.35114952677196
8023,55,159,38.697291507225444
8024,55,160,36.37746392614839
8025,55,161,36.53874920441578
8026,55,162,36.353037313344245
8027,55,163,32.156020709114784
8028,55,164,32.111814944832936
8029,55,165,32.462550561799134
8030,55,166,30.477291910649747
8031,55,167,30.72806247180372
8032,55,168,32.94348183675163
8033,55,169,29.98323155541787
8034,55,170,27.712369372603842
8035,55,171,25.94639351971019
8036,56,57,1.710200371846837
8037,56,58,3.3915225479481945
8038,56,59,1.5298115197496331
8039,56,60,1.443464159727081
8040,56,61,1.442384444335394
8041,56,62,3.4606243365896194
8042,56,63,5.310952696282326
8043,56,64,2.3531866191142417
8044,56,65,4.128295966992635
8045,56,66,7.322087097726636
8046,56,67,5.696611860162315
8047,56,68,6.52039868167603
8048,56,69,11.654932122588148
8049,56,70,8.623874160644284
8050,56,71,9.6749415795941
8051,56,72,7.1304876740829926
8052,56,73,5.208874320210408
8053,56,74,8.092304976938006
8054,56,75,8.870371366615357
8055,56,76,4.303295807851163
8056,56,77,5.16392745979174
8057,56,78,3.3033625425581437
8058,56,79,9.71608082230713
8059,56,80,8.68492713956487
8060,56,81,5.744479512320294
8061,56,82,6.632346391469781
8062,56,83,8.728511593291172
8063,56,84,5.176559635938109
8064,56,85,6.8501689890171615
8065,56,86,15.36990145870294
8066,56,87,19.099654926423916
8067,56,88,23.32075663634236
8068,56,89,14.904503798958384
8069,56,90,13.56361002614939
8070,56,91,17.007800988607176
8071,56,92,16.714309145610915
8072,56,93,23.73295394652997
8073,56,94,21.65776581035461
8074,56,95,12.851699525902813
8075,56,96,17.744937708541283
8076,56,97,16.949070220273043
8077,56,98,25.305875498093364
8078,56,99,18.00143075862862
8079,56,100,16.03189891756662
8080,56,101,16.366295632034028
8081,56,102,20.482900396014532
8082,56,103,21.86414576580117
8083,56,104,21.537837220095874
8084,56,105,14.61090070276451
8085,56,106,10.813131321552019
8086,56,107,25.301616531796267
8087,56,108,27.83903238366165
8088,56,109,17.917984112877395
8089,56,110,19.715855330528964
8090,56,111,23.99103515297456
8091,56,112,24.649387179676694
8092,56,113,22.4761111588719
8093,56,114,17.227109268594273
8094,56,115,20.06457969249186
8095,56,116,15.968938758063308
8096,56,117,22.399258901697557
8097,56,118,26.599749301800433
8098,56,119,20.218480216632187
8099,56,120,13.507208338226913
8100,56,121,16.305971356093032
8101,56,122,19.441436360782216
8102,56,123,10.287609526791941
8103,56,124,11.313640662975054
8104,56,125,7.6485413484700615
8105,56,126,10.317749297527826
8106,56,127,12.566579632722105
8107,56,128,12.720575893175743
8108,56,129,14.071286217654391
8109,56,130,17.4306975766454
8110,56,131,15.880713072976016
8111,56,132,16.334742190355815
8112,56,133,14.243928558584635
8113,56,134,13.55980273552622
8114,56,135,9.95451408016957
8115,56,136,7.874823571524688
8116,56,137,7.2451361711437805
8117,56,138,8.524138602850748
8118,56,139,10.364101472777334
8119,56,140,11.698308705564031
8120,56,141,12.690627550254412
8121,56,142,8.663582270286176
8122,56,143,11.07304474284239
8123,56,144,12.189181211934676
8124,56,145,13.346651232905325
8125,56,146,21.039597140148484
8126,56,147,19.482334088036836
8127,56,148,22.42286155325559
8128,56,149,19.30151348175349
8129,56,150,14.97606890186454
8130,56,151,16.47595259131976
8131,56,152,17.393377145374462
8132,56,153,15.615098570419674
8133,56,154,17.19165772350914
8134,56,155,18.563865979242916
8135,56,156,15.485060249982551
8136,56,157,23.747751914064157
8137,56,158,17.688829542390923
8138,56,159,19.384723746996908
8139,56,160,17.97037675391207
8140,56,161,18.80541238279058
8141,56,162,19.827349076418034
8142,56,163,16.29576207215746
8143,56,164,17.93436036642527
8144,56,165,20.249155310824403
8145,56,166,16.208792371011807
8146,56,167,19.342383671875137
8147,56,168,28.229688515626137
8148,56,169,27.740149188513836
8149,56,170,25.338732889623362
8150,56,171,28.07677965299306
8151,57,58,1.7594113289214799
8152,57,59,3.2351348368232387
8153,57,60,2.758302861006436
8154,57,61,1.1907188090768888
8155,57,62,2.200298461450324
8156,57,63,3.933488652722215
8157,57,64,2.7334980835992746
8158,57,65,3.5779339758069457
8159,57,66,6.868935916465059
8160,57,67,5.218236749893903
8161,57,68,4.851827036813971
8162,57,69,11.364841311052325
8163,57,70,8.69782737676928
8164,57,71,8.397300899017937
8165,57,72,5.842189220495735
8166,57,73,3.6487363377514446
8167,57,74,7.075796972484057
8168,57,75,7.184394979724658
8169,57,76,4.312185490079462
8170,57,77,5.528233593995217
8171,57,78,4.115064645109977
8172,57,79,8.82730933594157
8173,57,80,10.384869470692463
8174,57,81,7.451838506401041
8175,57,82,8.336843496120755
8176,57,83,10.438687081492443
8177,57,84,6.865884632720032
8178,57,85,8.554659614294938
8179,57,86,16.96887420628338
8180,57,87,20.807604755056587
8181,57,88,24.98930478808012
8182,57,89,16.5659716534013
8183,57,90,15.260602275425137
8184,57,91,18.702115872770197
8185,57,92,18.375944768415454
8186,57,93,25.32147589417123
8187,57,94,23.361132214024757
8188,57,95,14.523946317129818
8189,57,96,19.453936673384288
8190,57,97,18.655469213753882
8191,57,98,26.966636496465522
8192,57,99,19.648014690950554
8193,57,100,17.726378096441266
